age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
26,services,single,secondary,no,-224,yes,yes,unknown,3,jun,189,1,-1,0,unknown,no
23,blue-collar,single,secondary,yes,-207,yes,no,unknown,3,jun,277,1,-1,0,unknown,no
43,blue-collar,married,primary,no,0,yes,no,unknown,3,jun,215,3,-1,0,unknown,no
38,admin.,divorced,secondary,no,4630,yes,no,unknown,3,jun,133,3,-1,0,unknown,no
57,technician,divorced,secondary,no,910,yes,no,unknown,3,jun,183,2,-1,0,unknown,no
40,management,single,tertiary,no,1845,yes,no,unknown,3,jun,134,3,-1,0,unknown,no
41,blue-collar,divorced,primary,no,2195,yes,no,unknown,3,jun,211,5,-1,0,unknown,no
43,blue-collar,married,unknown,no,705,yes,no,unknown,3,jun,80,4,-1,0,unknown,no
39,management,married,tertiary,no,661,yes,no,unknown,3,jun,220,3,-1,0,unknown,no
37,admin.,married,unknown,no,2236,yes,no,unknown,3,jun,495,2,-1,0,unknown,no
27,admin.,single,secondary,no,295,yes,no,unknown,3,jun,148,13,-1,0,unknown,no
30,blue-collar,married,secondary,yes,-18,no,no,unknown,3,jun,157,2,-1,0,unknown,no
39,management,single,secondary,no,1623,yes,no,unknown,3,jun,348,2,-1,0,unknown,no
34,blue-collar,single,primary,no,246,no,no,unknown,3,jun,81,5,-1,0,unknown,no
28,technician,single,secondary,yes,-298,yes,no,unknown,3,jun,559,7,-1,0,unknown,no
43,blue-collar,married,primary,no,3131,yes,no,unknown,3,jun,441,3,-1,0,unknown,no
41,management,married,tertiary,no,437,yes,no,unknown,3,jun,14,21,-1,0,unknown,no
38,management,married,tertiary,no,980,no,no,unknown,3,jun,662,5,-1,0,unknown,no
31,blue-collar,married,primary,no,576,yes,yes,unknown,3,jun,230,3,-1,0,unknown,no
34,admin.,single,secondary,no,1254,no,no,unknown,3,jun,87,3,-1,0,unknown,no
61,retired,married,primary,no,296,yes,yes,unknown,3,jun,323,2,-1,0,unknown,no
38,blue-collar,married,primary,no,2472,yes,no,unknown,3,jun,176,2,-1,0,unknown,no
31,admin.,single,secondary,no,678,yes,no,unknown,3,jun,117,4,-1,0,unknown,no
45,services,single,primary,no,1893,yes,no,unknown,3,jun,1259,6,-1,0,unknown,yes
28,blue-collar,single,primary,no,0,yes,yes,unknown,3,jun,380,4,-1,0,unknown,no
45,admin.,married,secondary,no,-547,yes,no,unknown,3,jun,214,2,-1,0,unknown,no
39,blue-collar,married,primary,no,766,yes,no,unknown,3,jun,350,3,-1,0,unknown,no
29,services,married,primary,no,711,yes,no,unknown,3,jun,136,4,-1,0,unknown,no
26,technician,single,secondary,no,544,yes,yes,unknown,3,jun,56,5,-1,0,unknown,no
36,management,married,tertiary,no,27359,yes,no,unknown,3,jun,71,2,-1,0,unknown,no
54,admin.,married,primary,no,976,yes,no,unknown,3,jun,137,3,-1,0,unknown,no
58,technician,married,unknown,no,-205,yes,no,unknown,3,jun,497,2,-1,0,unknown,no
45,blue-collar,married,primary,no,194,yes,yes,unknown,3,jun,81,2,-1,0,unknown,no
30,technician,single,tertiary,no,256,yes,no,unknown,3,jun,276,2,-1,0,unknown,no
52,admin.,married,secondary,no,70,yes,no,unknown,3,jun,68,2,-1,0,unknown,no
28,services,single,primary,no,302,no,no,unknown,3,jun,248,9,-1,0,unknown,no
42,blue-collar,married,primary,no,1017,yes,no,unknown,3,jun,11,18,-1,0,unknown,no
45,services,married,secondary,no,3638,yes,yes,unknown,3,jun,313,7,-1,0,unknown,no
57,retired,married,primary,no,-171,yes,no,unknown,3,jun,397,2,-1,0,unknown,no
52,unemployed,married,secondary,no,2251,yes,no,unknown,3,jun,58,9,-1,0,unknown,no
39,management,married,tertiary,no,0,yes,no,unknown,3,jun,164,2,-1,0,unknown,no
35,admin.,married,secondary,no,-87,yes,no,unknown,3,jun,1363,7,-1,0,unknown,yes
39,admin.,single,secondary,no,548,yes,no,unknown,3,jun,296,2,-1,0,unknown,no
28,admin.,married,secondary,no,1582,yes,no,unknown,3,jun,816,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,284,yes,yes,unknown,3,jun,1030,6,-1,0,unknown,no
38,blue-collar,single,unknown,no,10,yes,no,unknown,3,jun,266,10,-1,0,unknown,no
30,technician,single,tertiary,no,432,yes,yes,unknown,3,jun,180,3,-1,0,unknown,no
31,management,single,tertiary,no,-205,yes,no,unknown,3,jun,56,12,-1,0,unknown,no
32,services,married,secondary,no,2796,yes,no,unknown,3,jun,143,8,-1,0,unknown,no
44,blue-collar,married,primary,no,2958,yes,no,unknown,3,jun,229,2,-1,0,unknown,no
31,technician,single,secondary,no,205,yes,no,unknown,3,jun,342,2,-1,0,unknown,no
28,blue-collar,married,secondary,no,5611,yes,no,unknown,3,jun,340,2,-1,0,unknown,no
37,admin.,married,secondary,no,1345,yes,no,unknown,3,jun,59,2,-1,0,unknown,no
57,retired,married,unknown,no,316,yes,no,unknown,3,jun,72,8,-1,0,unknown,no
36,management,married,tertiary,no,0,yes,yes,unknown,3,jun,599,3,-1,0,unknown,no
35,admin.,single,secondary,no,2201,yes,no,unknown,3,jun,354,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,90,yes,no,unknown,3,jun,77,8,-1,0,unknown,no
38,blue-collar,married,primary,no,635,yes,no,unknown,3,jun,157,2,-1,0,unknown,no
58,management,divorced,tertiary,no,50,yes,no,unknown,3,jun,109,4,-1,0,unknown,no
39,admin.,married,secondary,no,46,no,no,unknown,3,jun,187,2,-1,0,unknown,no
45,technician,single,secondary,no,1044,yes,no,unknown,3,jun,239,8,-1,0,unknown,no
48,blue-collar,married,secondary,no,750,yes,no,unknown,3,jun,246,5,-1,0,unknown,no
23,blue-collar,single,secondary,no,4084,yes,no,unknown,3,jun,118,7,-1,0,unknown,no
42,technician,divorced,tertiary,no,147,yes,no,unknown,3,jun,254,21,-1,0,unknown,no
35,management,married,tertiary,no,298,yes,no,unknown,3,jun,281,7,-1,0,unknown,no
29,admin.,single,unknown,no,2083,yes,no,unknown,3,jun,94,2,-1,0,unknown,no
48,entrepreneur,married,secondary,no,183,yes,no,unknown,3,jun,203,9,-1,0,unknown,no
41,management,single,tertiary,no,256,yes,no,unknown,3,jun,140,6,-1,0,unknown,no
55,unknown,married,secondary,yes,-208,yes,no,unknown,3,jun,148,2,-1,0,unknown,no
27,blue-collar,married,primary,no,1002,yes,no,unknown,3,jun,583,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,228,yes,no,unknown,3,jun,328,9,-1,0,unknown,no
44,services,divorced,secondary,no,-574,yes,no,unknown,3,jun,172,2,-1,0,unknown,no
37,blue-collar,single,secondary,no,277,yes,no,unknown,3,jun,87,6,-1,0,unknown,no
57,services,single,secondary,no,1430,yes,no,unknown,3,jun,666,5,-1,0,unknown,no
29,self-employed,married,tertiary,no,3931,yes,no,unknown,3,jun,73,4,-1,0,unknown,no
53,services,divorced,secondary,no,43,yes,no,unknown,3,jun,70,6,-1,0,unknown,no
27,technician,single,secondary,no,3,no,no,unknown,3,jun,68,6,-1,0,unknown,no
32,management,single,tertiary,no,131,no,no,unknown,3,jun,267,3,-1,0,unknown,no
25,management,single,tertiary,no,2399,yes,no,unknown,3,jun,193,2,-1,0,unknown,no
56,admin.,divorced,primary,no,207,yes,no,unknown,3,jun,88,4,-1,0,unknown,no
36,blue-collar,married,secondary,no,6290,yes,no,unknown,3,jun,19,20,-1,0,unknown,no
34,services,single,primary,no,654,no,no,unknown,3,jun,604,14,-1,0,unknown,no
42,management,married,tertiary,no,-409,no,no,unknown,3,jun,290,3,-1,0,unknown,no
49,blue-collar,married,primary,no,387,yes,yes,unknown,3,jun,67,5,-1,0,unknown,no
39,blue-collar,married,primary,no,2615,yes,no,unknown,3,jun,88,6,-1,0,unknown,no
50,admin.,divorced,secondary,no,3043,yes,no,unknown,3,jun,113,4,-1,0,unknown,no
27,blue-collar,married,primary,no,60,yes,no,unknown,3,jun,550,1,-1,0,unknown,no
27,student,single,secondary,no,298,yes,no,unknown,3,jun,52,1,-1,0,unknown,no
41,technician,married,secondary,no,3,yes,yes,unknown,3,jun,197,3,-1,0,unknown,no
33,blue-collar,married,secondary,no,-409,yes,no,unknown,3,jun,235,3,-1,0,unknown,no
34,management,divorced,tertiary,no,224,no,no,unknown,3,jun,120,11,-1,0,unknown,no
30,technician,single,secondary,no,3107,yes,no,unknown,3,jun,1516,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,1802,yes,no,unknown,3,jun,28,19,-1,0,unknown,no
51,blue-collar,married,primary,no,303,yes,no,unknown,3,jun,87,7,-1,0,unknown,no
31,technician,single,tertiary,no,321,yes,no,unknown,3,jun,25,16,-1,0,unknown,no
51,technician,single,tertiary,no,11222,yes,no,unknown,3,jun,151,7,-1,0,unknown,no
29,admin.,single,tertiary,no,4737,yes,no,unknown,3,jun,226,1,-1,0,unknown,no
44,unemployed,married,secondary,yes,-505,yes,no,unknown,3,jun,113,11,-1,0,unknown,no
28,blue-collar,married,secondary,no,1958,yes,no,unknown,3,jun,196,1,-1,0,unknown,no
46,admin.,married,primary,no,-335,yes,no,unknown,3,jun,272,1,-1,0,unknown,no
23,blue-collar,single,primary,no,8627,yes,no,unknown,3,jun,281,1,-1,0,unknown,no
32,technician,single,tertiary,no,6281,yes,no,unknown,3,jun,1336,4,-1,0,unknown,yes
31,admin.,single,secondary,no,437,yes,yes,unknown,4,jun,173,14,-1,0,unknown,no
33,management,married,tertiary,no,982,no,no,unknown,4,jun,735,17,-1,0,unknown,no
35,management,married,unknown,no,1128,yes,no,unknown,4,jun,457,1,-1,0,unknown,no
36,technician,single,secondary,no,7503,yes,no,unknown,4,jun,25,1,-1,0,unknown,no
57,admin.,divorced,secondary,no,-461,yes,yes,unknown,4,jun,145,8,-1,0,unknown,no
36,services,married,secondary,no,895,yes,yes,unknown,4,jun,622,1,-1,0,unknown,no
41,technician,married,unknown,no,-1136,yes,yes,unknown,4,jun,89,1,-1,0,unknown,no
41,admin.,single,secondary,no,400,yes,no,unknown,4,jun,99,6,-1,0,unknown,no
45,technician,married,secondary,no,1003,yes,no,unknown,4,jun,71,1,-1,0,unknown,no
48,blue-collar,single,primary,no,1938,yes,no,unknown,4,jun,407,1,-1,0,unknown,no
29,services,single,secondary,no,-527,yes,yes,unknown,4,jun,250,1,-1,0,unknown,no
45,management,divorced,secondary,no,644,yes,no,unknown,4,jun,633,1,-1,0,unknown,yes
33,management,married,tertiary,no,1165,yes,no,unknown,4,jun,462,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,-92,yes,no,unknown,4,jun,28,4,-1,0,unknown,no
38,admin.,married,tertiary,no,342,yes,no,unknown,4,jun,1138,1,-1,0,unknown,no
59,management,divorced,tertiary,no,1611,yes,no,unknown,4,jun,107,2,-1,0,unknown,no
46,technician,married,secondary,no,0,yes,no,unknown,4,jun,242,5,-1,0,unknown,no
31,technician,divorced,secondary,no,10787,yes,no,unknown,4,jun,135,2,-1,0,unknown,no
49,services,single,secondary,no,308,yes,no,unknown,4,jun,96,3,-1,0,unknown,no
33,services,married,secondary,no,39,yes,no,unknown,4,jun,66,4,-1,0,unknown,no
34,services,single,secondary,no,258,yes,no,unknown,4,jun,131,2,-1,0,unknown,no
42,admin.,single,secondary,no,336,yes,no,unknown,4,jun,46,2,-1,0,unknown,no
41,technician,single,unknown,no,454,yes,no,unknown,4,jun,267,2,-1,0,unknown,no
49,blue-collar,married,primary,no,-347,yes,yes,unknown,4,jun,213,3,-1,0,unknown,no
24,blue-collar,married,secondary,no,-389,yes,yes,unknown,4,jun,1242,1,-1,0,unknown,yes
48,blue-collar,married,primary,no,160,yes,no,unknown,4,jun,109,3,-1,0,unknown,no
43,technician,married,secondary,no,369,yes,no,unknown,4,jun,75,3,-1,0,unknown,no
44,management,married,tertiary,no,529,yes,no,unknown,4,jun,129,4,-1,0,unknown,no
44,blue-collar,married,primary,no,924,yes,no,unknown,4,jun,89,3,-1,0,unknown,no
52,admin.,divorced,secondary,no,2002,no,no,unknown,4,jun,103,4,-1,0,unknown,no
54,blue-collar,divorced,primary,no,215,yes,no,unknown,4,jun,71,5,-1,0,unknown,no
43,technician,divorced,secondary,no,365,yes,no,unknown,4,jun,406,2,-1,0,unknown,no
42,management,married,tertiary,no,344,yes,yes,unknown,4,jun,66,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,136,yes,no,unknown,4,jun,38,2,-1,0,unknown,no
41,admin.,single,secondary,no,-22,yes,no,unknown,4,jun,166,2,-1,0,unknown,no
31,technician,married,tertiary,no,0,yes,no,unknown,4,jun,67,2,-1,0,unknown,no
33,services,married,secondary,no,450,yes,no,unknown,4,jun,121,4,-1,0,unknown,no
30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,524,15,-1,0,unknown,yes
33,blue-collar,single,secondary,no,76,yes,no,unknown,4,jun,1141,4,-1,0,unknown,yes
37,services,married,secondary,no,780,yes,no,unknown,4,jun,125,5,-1,0,unknown,no
27,blue-collar,single,secondary,no,1065,yes,yes,unknown,4,jun,313,1,-1,0,unknown,no
22,services,married,primary,no,7982,yes,no,unknown,4,jun,18,1,-1,0,unknown,no
29,admin.,married,secondary,no,943,yes,no,unknown,4,jun,355,1,-1,0,unknown,no
28,blue-collar,single,secondary,yes,0,yes,no,unknown,4,jun,237,1,-1,0,unknown,no
59,retired,divorced,secondary,no,284,no,yes,unknown,4,jun,265,2,-1,0,unknown,no
51,technician,married,secondary,no,1446,yes,no,unknown,4,jun,84,7,-1,0,unknown,no
23,student,single,secondary,no,4409,yes,no,unknown,4,jun,299,1,-1,0,unknown,no
29,services,single,secondary,no,-565,yes,no,unknown,4,jun,109,1,-1,0,unknown,no
29,services,single,secondary,no,-271,yes,no,unknown,4,jun,578,1,-1,0,unknown,yes
60,retired,married,primary,no,1664,yes,no,unknown,4,jun,142,2,-1,0,unknown,no
27,services,married,secondary,no,-1202,yes,no,unknown,4,jun,749,2,-1,0,unknown,no
28,admin.,single,secondary,no,-625,yes,no,unknown,4,jun,102,1,-1,0,unknown,no
29,management,single,tertiary,no,1566,yes,no,unknown,4,jun,233,1,-1,0,unknown,no
38,blue-collar,married,primary,no,5839,yes,no,unknown,4,jun,984,2,-1,0,unknown,yes
34,services,married,secondary,no,-211,yes,no,unknown,4,jun,16,8,-1,0,unknown,no
29,admin.,single,secondary,no,-309,yes,yes,unknown,4,jun,215,1,-1,0,unknown,no
35,management,married,tertiary,no,5057,yes,no,unknown,4,jun,193,10,-1,0,unknown,no
28,admin.,single,tertiary,no,4,no,no,unknown,4,jun,148,11,-1,0,unknown,no
28,management,single,tertiary,no,4013,yes,no,unknown,4,jun,386,1,-1,0,unknown,no
29,admin.,married,secondary,no,708,yes,no,unknown,4,jun,194,1,-1,0,unknown,no
57,management,single,secondary,no,137,yes,no,unknown,4,jun,91,4,-1,0,unknown,no
26,admin.,single,secondary,no,-12,yes,no,unknown,4,jun,98,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,1386,yes,yes,unknown,4,jun,193,2,-1,0,unknown,no
27,admin.,married,secondary,no,4144,yes,no,unknown,4,jun,132,1,-1,0,unknown,no
26,services,married,secondary,no,-285,yes,yes,unknown,4,jun,279,1,-1,0,unknown,no
36,management,divorced,tertiary,no,3611,yes,no,unknown,4,jun,347,3,-1,0,unknown,no
24,technician,single,secondary,no,2019,yes,no,unknown,4,jun,1045,1,-1,0,unknown,no
23,blue-collar,single,primary,no,145,yes,no,unknown,4,jun,1519,1,-1,0,unknown,no
25,services,single,secondary,no,556,yes,yes,unknown,4,jun,361,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,0,yes,no,unknown,4,jun,204,1,-1,0,unknown,no
21,blue-collar,single,secondary,yes,-59,yes,yes,unknown,4,jun,83,1,-1,0,unknown,no
25,technician,married,secondary,no,-276,yes,no,unknown,4,jun,105,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,587,yes,no,unknown,4,jun,77,8,-1,0,unknown,no
30,services,single,secondary,no,773,yes,yes,unknown,4,jun,29,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,6196,yes,no,unknown,4,jun,355,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,296,yes,no,unknown,4,jun,153,1,-1,0,unknown,no
26,blue-collar,single,unknown,no,477,yes,no,unknown,4,jun,87,1,-1,0,unknown,no
35,entrepreneur,married,secondary,no,2008,no,no,unknown,4,jun,178,6,-1,0,unknown,no
27,management,single,tertiary,no,648,yes,yes,unknown,4,jun,174,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,330,yes,no,unknown,4,jun,605,1,-1,0,unknown,no
23,blue-collar,single,secondary,no,492,yes,no,unknown,4,jun,638,1,-1,0,unknown,yes
22,student,single,secondary,no,111,yes,no,unknown,4,jun,89,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,-173,yes,no,unknown,4,jun,121,2,-1,0,unknown,no
27,blue-collar,married,secondary,no,-132,yes,no,unknown,4,jun,216,1,-1,0,unknown,no
23,services,single,secondary,no,966,yes,no,unknown,4,jun,83,2,-1,0,unknown,no
24,admin.,married,secondary,no,262,yes,no,unknown,4,jun,69,3,-1,0,unknown,no
29,blue-collar,single,secondary,no,353,yes,no,unknown,4,jun,184,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,476,yes,no,unknown,4,jun,161,1,-1,0,unknown,no
25,management,single,tertiary,no,493,yes,no,unknown,4,jun,301,1,-1,0,unknown,no
27,admin.,divorced,secondary,no,76,yes,no,unknown,4,jun,236,1,-1,0,unknown,no
30,admin.,single,secondary,yes,-242,no,no,unknown,4,jun,276,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,-37,yes,no,unknown,4,jun,182,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,355,yes,no,unknown,4,jun,87,3,-1,0,unknown,no
21,blue-collar,married,primary,yes,-426,no,no,unknown,4,jun,139,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,578,yes,yes,unknown,4,jun,48,1,-1,0,unknown,no
29,technician,married,secondary,no,0,yes,no,unknown,4,jun,377,1,-1,0,unknown,no
48,technician,married,secondary,no,425,yes,no,unknown,4,jun,357,4,-1,0,unknown,no
28,services,single,secondary,no,2385,yes,no,unknown,4,jun,119,2,-1,0,unknown,no
25,blue-collar,single,secondary,no,2,no,no,unknown,4,jun,264,2,-1,0,unknown,no
28,blue-collar,married,secondary,no,509,yes,yes,unknown,4,jun,121,2,-1,0,unknown,no
29,blue-collar,married,primary,no,4281,yes,no,unknown,4,jun,235,2,-1,0,unknown,no
26,self-employed,single,secondary,no,467,yes,yes,unknown,4,jun,90,2,-1,0,unknown,no
26,admin.,single,secondary,no,581,yes,yes,unknown,4,jun,444,3,-1,0,unknown,no
24,student,single,secondary,no,2726,yes,no,unknown,4,jun,283,1,-1,0,unknown,no
27,management,single,tertiary,no,99,yes,no,unknown,4,jun,767,2,-1,0,unknown,yes
27,technician,married,secondary,no,1103,no,no,unknown,4,jun,123,1,-1,0,unknown,no
28,unemployed,single,secondary,no,559,yes,no,unknown,4,jun,236,1,-1,0,unknown,no
32,services,married,secondary,no,3756,yes,no,unknown,4,jun,85,3,-1,0,unknown,no
52,management,divorced,tertiary,no,907,yes,no,unknown,4,jun,104,2,-1,0,unknown,no
27,blue-collar,married,secondary,no,-335,yes,yes,unknown,4,jun,324,1,-1,0,unknown,no
27,management,single,tertiary,yes,-713,yes,no,unknown,4,jun,525,2,-1,0,unknown,yes
22,admin.,married,secondary,no,967,yes,no,unknown,4,jun,525,1,-1,0,unknown,no
28,management,single,tertiary,no,191,yes,no,unknown,4,jun,238,1,-1,0,unknown,no
23,technician,single,secondary,no,-306,yes,no,unknown,4,jun,217,2,-1,0,unknown,no
29,services,single,secondary,no,32,yes,no,unknown,4,jun,563,1,-1,0,unknown,yes
29,blue-collar,married,secondary,no,-8,yes,yes,unknown,4,jun,433,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,117,yes,no,unknown,4,jun,52,1,-1,0,unknown,no
60,housemaid,divorced,secondary,no,387,yes,no,unknown,4,jun,235,1,-1,0,unknown,no
51,services,married,primary,no,-553,yes,no,unknown,4,jun,149,8,-1,0,unknown,no
29,admin.,married,secondary,no,1634,yes,no,unknown,4,jun,402,2,-1,0,unknown,no
26,admin.,divorced,secondary,no,-45,yes,no,unknown,4,jun,357,2,-1,0,unknown,no
30,unknown,single,primary,no,13052,no,no,unknown,4,jun,140,1,-1,0,unknown,no
49,entrepreneur,married,primary,no,5380,yes,no,unknown,4,jun,98,4,-1,0,unknown,no
31,services,single,secondary,no,-341,no,no,unknown,4,jun,171,3,-1,0,unknown,no
30,technician,married,tertiary,no,88,no,no,unknown,4,jun,219,1,-1,0,unknown,no
30,self-employed,married,tertiary,no,543,yes,yes,unknown,4,jun,1449,6,-1,0,unknown,yes
32,technician,married,secondary,no,253,yes,no,unknown,4,jun,257,3,-1,0,unknown,no
36,blue-collar,married,primary,no,403,yes,no,unknown,4,jun,920,1,-1,0,unknown,yes
47,blue-collar,married,secondary,no,1143,yes,no,unknown,4,jun,79,1,-1,0,unknown,no
27,entrepreneur,single,tertiary,no,0,yes,no,unknown,4,jun,103,2,-1,0,unknown,no
26,blue-collar,married,primary,no,178,yes,no,unknown,4,jun,833,2,-1,0,unknown,no
40,services,divorced,secondary,no,0,yes,no,unknown,4,jun,97,1,-1,0,unknown,no
43,unknown,single,primary,no,433,no,no,unknown,4,jun,45,1,-1,0,unknown,no
28,technician,single,tertiary,no,0,yes,no,unknown,4,jun,205,6,-1,0,unknown,no
27,admin.,married,secondary,no,-247,yes,yes,unknown,4,jun,344,2,-1,0,unknown,no
57,management,married,primary,no,-226,yes,no,unknown,4,jun,272,1,-1,0,unknown,no
32,technician,divorced,secondary,no,273,yes,no,unknown,4,jun,204,1,-1,0,unknown,no
27,blue-collar,single,primary,no,881,yes,no,unknown,4,jun,156,3,-1,0,unknown,no
38,services,married,secondary,no,43,yes,no,unknown,4,jun,213,1,-1,0,unknown,no
36,technician,married,tertiary,no,606,yes,no,unknown,4,jun,159,1,-1,0,unknown,no
45,services,married,secondary,no,0,no,no,unknown,4,jun,153,6,-1,0,unknown,no
30,management,single,tertiary,no,635,yes,no,unknown,4,jun,29,2,-1,0,unknown,no
48,blue-collar,single,tertiary,no,2330,yes,no,unknown,4,jun,15,1,-1,0,unknown,no
39,blue-collar,married,primary,no,295,yes,no,unknown,4,jun,38,1,-1,0,unknown,no
24,services,single,secondary,no,-141,yes,no,unknown,4,jun,654,2,-1,0,unknown,no
29,self-employed,married,tertiary,yes,-1083,yes,no,unknown,4,jun,139,2,-1,0,unknown,no
35,blue-collar,married,primary,no,300,yes,no,unknown,4,jun,81,1,-1,0,unknown,no
30,management,single,tertiary,no,17036,yes,no,unknown,4,jun,597,7,-1,0,unknown,no
28,unemployed,single,tertiary,no,1010,yes,no,unknown,4,jun,174,2,-1,0,unknown,no
50,technician,married,secondary,no,1616,yes,yes,unknown,4,jun,142,11,-1,0,unknown,no
41,management,single,tertiary,no,4594,yes,no,unknown,4,jun,393,11,-1,0,unknown,no
58,housemaid,married,primary,no,5278,yes,no,unknown,4,jun,763,4,-1,0,unknown,no
31,admin.,married,primary,no,355,yes,yes,unknown,4,jun,61,6,-1,0,unknown,no
33,management,married,tertiary,no,1808,yes,no,unknown,4,jun,99,4,-1,0,unknown,no
35,blue-collar,single,secondary,no,2514,yes,no,unknown,4,jun,85,5,-1,0,unknown,no
29,blue-collar,married,primary,no,220,yes,no,unknown,4,jun,187,2,-1,0,unknown,no
29,blue-collar,married,primary,no,25,yes,no,unknown,4,jun,188,2,-1,0,unknown,no
29,blue-collar,married,primary,yes,-303,yes,yes,unknown,4,jun,298,3,-1,0,unknown,no
29,services,married,tertiary,no,0,yes,no,unknown,4,jun,113,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,1232,yes,no,unknown,4,jun,201,2,-1,0,unknown,no
26,services,single,secondary,no,128,yes,yes,unknown,4,jun,264,2,-1,0,unknown,no
26,blue-collar,married,secondary,yes,-82,yes,no,unknown,4,jun,23,2,-1,0,unknown,no
24,technician,single,secondary,no,681,yes,no,unknown,4,jun,180,2,-1,0,unknown,no
26,student,single,secondary,no,-147,no,no,unknown,4,jun,95,2,-1,0,unknown,no
47,blue-collar,married,primary,no,554,yes,no,unknown,4,jun,69,1,-1,0,unknown,no
49,management,married,secondary,no,362,yes,no,unknown,4,jun,84,2,-1,0,unknown,no
52,blue-collar,single,secondary,no,510,yes,no,unknown,4,jun,324,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,406,yes,no,unknown,4,jun,222,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,518,yes,no,unknown,4,jun,608,2,-1,0,unknown,no
41,services,married,secondary,no,241,yes,yes,unknown,4,jun,144,1,-1,0,unknown,no
28,management,single,tertiary,no,-227,yes,no,unknown,4,jun,298,2,-1,0,unknown,no
53,services,married,secondary,no,579,no,no,unknown,4,jun,1224,7,-1,0,unknown,no
54,blue-collar,divorced,primary,no,138,yes,no,unknown,4,jun,173,10,-1,0,unknown,no
29,admin.,single,secondary,no,130,no,no,unknown,4,jun,134,2,-1,0,unknown,no
49,blue-collar,married,primary,no,391,yes,no,unknown,4,jun,245,1,-1,0,unknown,no
29,admin.,divorced,secondary,no,201,yes,no,unknown,4,jun,121,3,-1,0,unknown,no
27,blue-collar,married,secondary,no,373,yes,no,unknown,4,jun,49,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,419,yes,no,unknown,4,jun,1181,2,-1,0,unknown,yes
28,unemployed,married,secondary,no,655,yes,no,unknown,4,jun,606,2,-1,0,unknown,no
44,entrepreneur,married,secondary,no,-165,yes,yes,unknown,4,jun,184,2,-1,0,unknown,no
29,services,single,secondary,no,447,yes,yes,unknown,4,jun,106,1,-1,0,unknown,no
29,admin.,divorced,secondary,yes,-489,yes,no,unknown,4,jun,249,2,-1,0,unknown,no
35,admin.,divorced,secondary,no,437,yes,no,unknown,4,jun,908,1,-1,0,unknown,yes
46,blue-collar,married,primary,no,296,yes,no,unknown,4,jun,92,2,-1,0,unknown,no
25,blue-collar,married,secondary,no,-507,yes,yes,unknown,4,jun,404,2,-1,0,unknown,no
37,unemployed,single,secondary,no,1354,yes,no,unknown,4,jun,207,4,-1,0,unknown,no
29,blue-collar,single,primary,no,950,yes,no,unknown,4,jun,135,3,-1,0,unknown,no
51,blue-collar,married,secondary,no,568,yes,no,unknown,4,jun,37,1,-1,0,unknown,no
35,management,divorced,tertiary,no,160,yes,no,unknown,4,jun,141,6,-1,0,unknown,no
50,unemployed,married,secondary,no,306,yes,no,unknown,4,jun,117,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,1103,yes,no,unknown,4,jun,14,11,-1,0,unknown,no
37,blue-collar,married,secondary,no,6,yes,no,unknown,4,jun,174,9,-1,0,unknown,no
35,blue-collar,married,primary,no,162,yes,no,unknown,4,jun,60,4,-1,0,unknown,no
57,blue-collar,married,primary,no,2892,yes,no,unknown,4,jun,235,5,-1,0,unknown,no
28,management,single,tertiary,no,-380,yes,no,unknown,4,jun,285,4,-1,0,unknown,no
32,blue-collar,divorced,secondary,no,880,yes,yes,unknown,4,jun,112,1,-1,0,unknown,no
30,technician,single,secondary,no,4787,yes,no,unknown,4,jun,99,2,-1,0,unknown,no
52,management,married,secondary,no,4096,yes,no,unknown,4,jun,208,4,-1,0,unknown,no
33,services,married,secondary,no,248,yes,no,unknown,4,jun,132,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,312,yes,no,unknown,4,jun,151,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,273,yes,no,unknown,4,jun,163,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,311,yes,no,unknown,4,jun,135,1,-1,0,unknown,no
