age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
21,management,single,secondary,no,-8155,no,no,unknown,1,jun,-67,0,-1,0,unknown,no
34,technician,divorced,unknown,no,852,yes,yes,unknown,30,jun,333,1,0,0,unknown,no
29,retired,married,secondary,no,9423,yes,no,unknown,16,may,-343,1,0,0,unknown,no
59,management,divorced,secondary,no,2766,yes,no,unknown,1,may,3387,1,0,0,unknown,no
29,retired,married,secondary,no,9423,yes,no,unknown,16,may,205,2,-1,0,unknown,no
47,admin.,married,secondary,no,852,yes,yes,unknown,11,jun,-53,3,-1,0,unknown,no
47,unknown,single,secondary,no,43496,no,no,unknown,11,may,1230,3,-1,0,unknown,no
15,admin.,single,secondary,no,852,yes,no,unknown,33,jun,1630,3,0,0,unknown,no
27,management,married,secondary,no,-2985,yes,no,unknown,23,may,205,2,0,0,unknown,no
43,management,married,secondary,no,6054,no,yes,unknown,30,may,3387,1,0,0,unknown,no
34,technician,single,primary,no,6030,yes,no,unknown,9,jun,205,1,-1,0,unknown,no
43,student,single,secondary,no,2760,yes,no,unknown,25,may,-814,0,0,0,unknown,no
65,admin.,single,primary,no,-1802,yes,no,unknown,2,may,1630,1,0,0,unknown,no
34,retired,divorced,unknown,no,695,yes,no,unknown,6,may,2283,7,0,0,unknown,no
25,admin.,single,secondary,no,9423,yes,no,unknown,33,may,-40,1,-1,0,unknown,no
47,services,divorced,primary,no,16582,no,yes,unknown,16,may,-814,1,0,0,unknown,no
31,blue-collar,married,primary,no,2766,yes,no,unknown,12,may,-343,4,0,0,unknown,no
47,management,single,secondary,no,6030,yes,no,unknown,23,jun,-40,1,0,0,unknown,no
47,management,single,secondary,yes,2766,yes,yes,unknown,22,jun,3387,1,-1,0,unknown,no
21,services,divorced,secondary,no,16582,yes,no,unknown,16,jun,333,2,0,0,unknown,no
43,services,married,tertiary,no,6054,yes,no,unknown,9,may,205,2,-1,0,unknown,no
47,management,divorced,tertiary,no,-612,no,no,unknown,25,jun,567,1,0,0,unknown,no
43,management,single,secondary,yes,6054,no,no,unknown,9,may,3387,1,-1,0,unknown,no
65,management,married,secondary,no,-1820,yes,no,unknown,16,jun,-27,3,-1,0,unknown,no
27,management,married,secondary,no,-1820,yes,no,unknown,23,may,-67,0,0,0,unknown,no
43,services,divorced,secondary,no,-1820,yes,no,unknown,11,may,-92,2,0,0,unknown,no
65,blue-collar,single,secondary,no,-2942,yes,no,unknown,9,may,-246,1,0,0,unknown,no
41,blue-collar,divorced,secondary,no,9423,yes,no,unknown,23,may,462,1,0,0,unknown,no
43,admin.,single,secondary,no,-1820,yes,no,unknown,16,may,333,24,0,0,unknown,no
34,blue-collar,single,secondary,no,826,yes,no,unknown,9,jun,-36,0,-1,0,unknown,no
47,services,married,secondary,no,2766,yes,no,unknown,30,may,-36,1,-1,0,unknown,no
36,services,single,secondary,no,16582,yes,no,unknown,16,may,3387,24,-1,0,unknown,no
61,technician,divorced,secondary,no,6030,yes,no,unknown,6,may,-40,3,-1,0,unknown,yes
43,blue-collar,divorced,secondary,no,6054,yes,no,unknown,10,jun,-67,0,0,0,unknown,no
36,management,divorced,secondary,no,-1816,yes,no,unknown,16,may,-67,1,-1,0,unknown,no
51,unknown,divorced,tertiary,no,9423,no,no,unknown,16,may,462,1,-1,0,unknown,no
27,management,married,secondary,no,-2879,yes,no,unknown,20,may,333,2,-1,0,unknown,no
34,admin.,single,secondary,no,6054,yes,no,unknown,15,may,205,1,0,0,unknown,no
65,technician,single,secondary,no,6030,yes,yes,unknown,6,may,205,0,-1,0,unknown,no
27,housemaid,married,secondary,no,775,yes,no,unknown,1,jun,205,3,0,0,unknown,no
29,management,married,primary,yes,-612,no,no,unknown,11,jun,1630,2,-1,0,unknown,no
65,blue-collar,married,secondary,no,6054,yes,no,unknown,1,may,-27,13,0,0,unknown,no
27,services,married,unknown,no,6030,yes,no,unknown,6,jun,-67,1,0,0,unknown,no
47,blue-collar,married,secondary,no,852,yes,yes,unknown,9,jun,-246,1,0,0,unknown,no
25,services,divorced,tertiary,yes,2766,yes,no,unknown,6,may,333,-1,0,0,unknown,no
65,services,married,primary,no,852,yes,no,unknown,11,jun,-92,2,0,0,unknown,no
65,management,married,secondary,no,-2984,yes,no,unknown,9,may,1244,2,-1,0,unknown,no
36,housemaid,married,secondary,yes,-612,yes,no,unknown,9,may,653,3,0,0,unknown,no
47,admin.,single,secondary,no,-2985,yes,no,unknown,9,jun,-67,0,-1,0,unknown,no
47,blue-collar,married,primary,no,-1820,yes,yes,unknown,23,may,848,0,-1,0,unknown,no
26,management,married,secondary,no,6030,yes,no,unknown,9,may,2283,2,0,0,unknown,no
51,management,married,tertiary,no,-3238,yes,no,unknown,18,jun,333,2,0,0,unknown,no
59,blue-collar,single,tertiary,no,2766,yes,no,unknown,22,jun,462,1,-1,0,unknown,no
47,management,married,secondary,no,6054,yes,yes,unknown,33,jun,2283,1,0,0,unknown,no
36,blue-collar,married,primary,no,852,yes,no,unknown,-1,may,848,1,0,0,unknown,no
47,admin.,single,secondary,no,-2985,yes,no,unknown,9,may,-92,3,0,0,unknown,yes
43,technician,single,primary,no,6030,no,yes,unknown,1,may,333,7,-1,0,unknown,no
27,admin.,married,primary,no,-612,yes,yes,unknown,6,may,-27,1,0,0,unknown,no
15,management,divorced,secondary,no,6030,yes,no,unknown,9,may,848,3,-1,0,unknown,no
36,management,married,secondary,no,6030,yes,no,unknown,22,may,205,1,-1,0,unknown,no
36,retired,married,secondary,no,9423,yes,no,unknown,16,may,38,1,0,0,unknown,no
35,retired,married,secondary,no,9423,yes,no,unknown,9,may,1244,3,-1,0,unknown,no
47,technician,single,primary,no,2766,no,yes,unknown,20,may,1630,2,-1,0,unknown,no
34,services,divorced,secondary,no,6054,no,no,unknown,23,may,848,0,0,0,unknown,no
21,management,married,unknown,no,-612,yes,no,unknown,11,jun,653,1,0,0,unknown,no
27,management,married,secondary,no,-612,yes,no,unknown,16,may,-36,1,0,0,unknown,no
21,unemployed,married,primary,no,6030,no,no,unknown,23,may,848,1,0,0,unknown,no
65,self-employed,married,secondary,no,2766,yes,no,unknown,9,may,-40,1,0,0,unknown,no
66,blue-collar,married,secondary,no,-1806,yes,no,unknown,1,jun,-67,3,0,0,unknown,no
55,technician,married,tertiary,yes,2766,yes,no,unknown,6,may,332,4,-1,0,unknown,yes
27,blue-collar,married,secondary,no,2766,yes,yes,unknown,19,jun,-36,0,0,0,unknown,no
36,management,married,tertiary,no,-2916,yes,no,unknown,30,may,-40,1,-1,0,unknown,yes
29,admin.,single,secondary,no,6030,no,no,unknown,1,may,205,3,-1,0,unknown,no
65,blue-collar,married,secondary,no,6054,yes,no,unknown,20,may,205,1,-1,0,unknown,no
51,management,divorced,secondary,no,6030,yes,no,unknown,11,may,462,0,0,0,unknown,no
43,services,married,primary,yes,43460,yes,no,unknown,16,may,653,1,-1,0,unknown,no
65,housemaid,single,secondary,yes,6030,yes,no,unknown,30,jun,848,3,0,0,unknown,no
34,admin.,married,primary,no,-2942,no,no,unknown,33,jun,-14,4,0,0,unknown,no
47,admin.,married,secondary,no,6030,yes,no,unknown,6,may,2283,1,-1,0,unknown,no
36,technician,divorced,tertiary,no,-3238,no,yes,unknown,23,may,462,1,0,0,unknown,no
59,services,single,tertiary,no,-13925,yes,no,unknown,30,jun,-53,0,0,0,unknown,no
34,admin.,married,secondary,no,6030,yes,no,unknown,1,jun,-814,0,-1,0,unknown,no
66,services,single,secondary,no,-1820,yes,no,unknown,23,jun,-246,3,-1,0,unknown,no
43,management,married,tertiary,no,16581,yes,no,unknown,30,may,846,3,0,0,unknown,no
25,management,married,unknown,no,6030,yes,no,unknown,6,may,1244,13,0,0,unknown,no
65,services,married,secondary,no,-2942,no,no,unknown,23,may,2283,1,0,0,unknown,no
34,retired,single,secondary,no,9116,yes,no,unknown,16,may,-814,0,0,0,unknown,no
34,housemaid,single,secondary,no,852,no,no,unknown,23,jun,3387,7,0,0,unknown,no
21,management,single,secondary,no,-1820,yes,yes,unknown,11,jun,-36,0,0,0,unknown,no
34,housemaid,divorced,secondary,no,-1820,yes,no,unknown,2,jun,-36,0,-1,0,unknown,no
34,unknown,married,secondary,no,2650,no,no,unknown,16,may,-67,0,0,0,unknown,no
25,unknown,married,tertiary,no,-2942,yes,no,unknown,9,may,333,2,-1,0,unknown,no
34,unknown,married,primary,no,-612,yes,no,unknown,22,jun,205,3,0,0,unknown,no
52,technician,single,secondary,yes,-5045,yes,no,unknown,23,may,-53,1,0,0,unknown,no
36,management,married,unknown,no,-2985,yes,yes,unknown,9,may,653,1,0,0,unknown,no
47,services,married,tertiary,no,2764,yes,no,unknown,1,jun,-92,0,0,0,unknown,no
66,housemaid,single,secondary,no,2766,no,no,unknown,23,jun,1190,2,-1,0,unknown,no
21,retired,married,secondary,no,852,yes,yes,unknown,-1,may,2283,2,-1,0,unknown,no
47,retired,married,unknown,yes,2766,no,yes,unknown,1,jun,-40,2,0,0,unknown,no
66,blue-collar,single,secondary,no,-8155,yes,no,unknown,9,may,462,2,-1,0,unknown,no
27,management,single,secondary,no,-1637,yes,no,unknown,18,may,-36,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,-3238,yes,no,unknown,6,may,2283,3,0,0,unknown,no
27,blue-collar,married,secondary,no,-2936,no,yes,unknown,16,may,205,2,0,0,unknown,no
43,housemaid,married,secondary,no,-2942,yes,no,unknown,22,jun,1244,2,0,0,unknown,no
43,services,single,primary,no,6054,yes,no,unknown,9,jun,333,3,0,0,unknown,no
34,management,divorced,secondary,no,16582,yes,no,unknown,23,may,848,2,-1,0,unknown,no
21,management,married,secondary,no,-612,yes,no,unknown,11,jun,333,0,0,0,unknown,no
15,admin.,single,secondary,no,2766,no,no,unknown,1,jun,-67,0,-1,0,unknown,no
30,admin.,single,secondary,no,-1820,yes,no,unknown,23,jun,-40,0,0,0,unknown,no
34,management,single,tertiary,no,-3238,yes,no,unknown,23,jun,1481,0,0,0,unknown,no
36,management,married,primary,no,6054,yes,no,unknown,30,may,-40,3,0,0,unknown,no
43,services,single,primary,no,6030,yes,no,unknown,1,jun,-36,1,-1,0,unknown,no
32,blue-collar,divorced,secondary,no,-4697,yes,no,unknown,1,may,-40,2,-1,0,unknown,yes
21,admin.,single,secondary,no,22223,no,no,unknown,23,may,-67,0,0,0,unknown,no
16,unknown,married,secondary,no,9423,yes,no,unknown,18,may,-343,3,0,0,unknown,yes
66,housemaid,single,secondary,no,16582,yes,no,unknown,22,jun,-246,24,0,0,unknown,no
65,entrepreneur,divorced,secondary,no,-1820,yes,no,unknown,9,may,653,7,-1,0,unknown,no
65,management,married,secondary,no,-2940,yes,no,unknown,16,may,-53,3,0,0,unknown,no
65,management,married,secondary,no,43546,yes,no,unknown,6,may,462,1,0,0,unknown,no
47,management,married,secondary,no,-1820,yes,no,unknown,23,jun,-50,1,0,0,unknown,no
47,management,married,secondary,yes,-5270,yes,no,unknown,9,may,653,2,-1,0,unknown,no
43,technician,married,secondary,no,2766,no,no,unknown,-1,may,-40,1,-1,0,unknown,no
36,housemaid,divorced,tertiary,no,2766,yes,no,unknown,9,may,758,24,0,0,unknown,no
33,management,single,secondary,no,-3238,yes,no,unknown,2,may,462,2,0,0,unknown,no
59,management,married,secondary,no,852,yes,no,unknown,1,may,-53,2,-1,0,unknown,no
28,admin.,single,secondary,no,-612,yes,no,unknown,6,jun,-53,1,0,0,unknown,no
65,management,single,secondary,no,2218,yes,no,unknown,-1,jun,-40,1,-1,0,unknown,no
21,blue-collar,married,secondary,no,6030,no,no,unknown,6,may,848,1,0,0,unknown,no
47,management,married,secondary,no,16582,no,no,unknown,23,may,1630,2,0,0,unknown,no
43,management,married,secondary,no,2766,yes,no,unknown,18,may,321,2,-1,0,unknown,no
25,admin.,married,secondary,no,-1820,yes,no,unknown,18,may,-27,0,-1,0,unknown,no
21,admin.,married,primary,no,-3238,yes,yes,unknown,23,jun,1630,1,0,0,unknown,no
43,technician,married,primary,no,6030,no,no,unknown,9,may,653,0,0,0,unknown,no
43,management,married,secondary,no,-5270,yes,no,unknown,17,may,-343,0,0,0,unknown,no
51,admin.,married,tertiary,no,852,yes,no,unknown,16,jun,-246,3,0,0,unknown,no
43,blue-collar,single,secondary,no,-1820,yes,no,unknown,23,jun,-53,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,-2942,yes,no,unknown,11,jun,-246,2,0,0,unknown,no
51,services,married,secondary,no,-1207,yes,yes,unknown,2,may,653,1,0,0,unknown,no
27,management,single,secondary,no,-2942,yes,no,unknown,12,jun,-27,-1,0,0,unknown,no
36,management,single,unknown,yes,-2985,no,no,unknown,9,may,653,0,-1,0,unknown,no
43,admin.,single,secondary,no,6054,yes,yes,unknown,9,may,-35,0,0,0,unknown,no
25,blue-collar,single,secondary,no,-3238,yes,no,unknown,9,jun,-40,0,0,0,unknown,no
47,services,divorced,secondary,no,-612,yes,no,unknown,30,may,-27,1,0,0,unknown,yes
15,admin.,single,secondary,no,-1820,yes,no,unknown,-1,may,-53,1,-1,0,unknown,no
31,admin.,divorced,primary,no,-2942,yes,no,unknown,20,jun,-27,1,0,0,unknown,no
43,blue-collar,married,primary,yes,3090,yes,no,unknown,9,may,205,4,-1,0,unknown,no
36,management,single,tertiary,no,2208,yes,no,unknown,23,jun,333,1,0,0,unknown,no
15,blue-collar,married,secondary,no,-2942,yes,no,unknown,6,may,-40,1,0,0,unknown,no
33,management,married,secondary,no,-2539,no,no,unknown,1,may,653,0,-1,0,unknown,no
36,management,married,secondary,no,-2942,yes,no,unknown,18,may,848,2,0,0,unknown,no
51,blue-collar,divorced,secondary,no,-1819,yes,no,unknown,9,may,205,2,0,0,unknown,no
21,entrepreneur,single,secondary,no,852,yes,no,unknown,6,may,333,0,-1,0,unknown,no
56,management,married,secondary,no,2766,yes,no,unknown,22,may,1630,1,0,0,unknown,no
47,management,divorced,secondary,no,-612,yes,no,unknown,18,jun,-40,3,-1,0,unknown,no
29,blue-collar,divorced,primary,no,-2941,no,no,unknown,10,jun,100,1,0,0,unknown,no
15,management,married,secondary,yes,-2942,yes,no,unknown,18,jun,848,0,0,0,unknown,no
59,housemaid,married,primary,yes,-2942,no,no,unknown,6,jun,848,7,0,0,unknown,no
34,management,single,secondary,no,-2985,no,no,unknown,23,may,397,1,0,0,unknown,no
29,services,married,secondary,no,-1820,yes,no,unknown,1,may,-40,1,-1,0,unknown,no
15,admin.,divorced,secondary,no,6054,yes,no,unknown,18,may,333,3,0,0,unknown,no
59,management,married,secondary,no,-2985,yes,no,unknown,20,may,-40,0,-1,0,unknown,no
51,technician,married,secondary,no,2766,no,no,unknown,9,may,-92,2,0,0,unknown,no
43,unemployed,single,secondary,no,852,yes,no,unknown,1,may,462,0,-1,0,unknown,no
27,admin.,married,secondary,no,2766,yes,no,unknown,4,jun,-53,1,-1,0,unknown,no
21,management,single,secondary,no,-589,yes,no,unknown,8,may,-40,24,0,0,unknown,no
25,management,single,secondary,no,-2985,yes,no,unknown,16,may,-246,0,0,0,unknown,no
51,admin.,divorced,secondary,no,-1820,yes,no,unknown,25,may,-246,3,-1,0,unknown,no
21,technician,divorced,secondary,no,852,yes,no,unknown,20,may,-246,1,0,0,unknown,no
59,services,divorced,secondary,no,2766,yes,no,unknown,20,jun,-246,1,-1,0,unknown,no
21,blue-collar,married,secondary,no,-612,yes,yes,unknown,9,jun,205,2,0,0,unknown,no
21,student,married,secondary,no,6030,yes,no,unknown,9,jun,848,0,0,0,unknown,yes
65,management,married,secondary,no,9423,yes,no,unknown,16,may,333,0,-1,0,unknown,no
65,retired,single,secondary,no,6054,yes,yes,unknown,23,jun,-67,1,-1,0,unknown,no
59,management,divorced,secondary,no,16582,yes,no,unknown,23,may,848,3,0,0,unknown,no
31,services,single,tertiary,no,6030,yes,yes,unknown,9,jun,-343,1,-1,0,unknown,no
47,management,married,secondary,yes,-13925,yes,no,unknown,9,may,-343,2,-1,0,unknown,no
59,retired,married,primary,no,-1816,yes,no,unknown,6,jun,-67,1,0,0,unknown,no
40,retired,married,tertiary,yes,2766,yes,no,unknown,30,may,-814,3,-1,0,unknown,no
43,blue-collar,married,secondary,no,2766,yes,no,unknown,20,jun,-246,0,-1,0,unknown,no
47,entrepreneur,single,secondary,no,2766,yes,yes,unknown,25,may,-814,1,0,0,unknown,no
38,management,divorced,secondary,yes,-8108,no,no,unknown,23,jun,-246,1,-1,0,unknown,no
59,services,married,tertiary,yes,-1820,yes,no,unknown,23,may,333,2,-1,0,unknown,no
63,technician,divorced,secondary,yes,-8155,yes,no,unknown,33,may,-27,0,0,0,unknown,yes
31,management,single,secondary,no,-1820,yes,yes,unknown,-1,may,653,2,-1,0,unknown,no
47,entrepreneur,single,secondary,no,-612,yes,no,unknown,9,jun,-36,1,0,0,unknown,no
34,admin.,single,secondary,no,9423,yes,no,unknown,30,may,-67,2,-1,0,unknown,no
50,student,single,primary,no,-612,yes,yes,unknown,23,may,-53,1,-1,0,unknown,no
51,blue-collar,single,primary,no,-1820,yes,no,unknown,23,may,205,0,0,0,unknown,no
65,management,single,secondary,no,2766,yes,no,unknown,23,jun,3387,2,-1,0,unknown,no
34,management,married,secondary,yes,-8154,yes,no,unknown,23,jun,3387,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,-2981,yes,no,unknown,16,jun,-814,3,0,0,unknown,no
51,blue-collar,married,secondary,no,9423,no,no,unknown,24,jun,-814,2,-1,0,unknown,no
43,technician,divorced,secondary,no,2766,no,no,unknown,9,may,3387,24,-1,0,unknown,no
15,management,divorced,primary,no,-1820,yes,no,unknown,18,jun,-36,0,-1,0,unknown,no
15,management,married,secondary,no,-3238,yes,no,unknown,16,jun,-40,0,0,0,unknown,no
34,blue-collar,single,secondary,yes,852,yes,no,unknown,16,may,-36,24,-1,0,unknown,no
43,blue-collar,married,primary,no,9423,yes,no,unknown,23,jun,-67,2,0,0,unknown,no
30,retired,married,secondary,no,2766,yes,no,unknown,9,jun,-343,3,-1,0,unknown,no
21,unknown,single,secondary,no,2766,yes,yes,unknown,18,may,-40,0,0,0,unknown,no
14,blue-collar,divorced,secondary,no,-3238,yes,no,unknown,23,jun,-814,3,0,0,unknown,no
15,technician,single,unknown,no,16582,yes,no,unknown,23,may,1630,3,0,0,unknown,no
59,blue-collar,single,primary,no,-3238,no,no,unknown,23,may,205,1,0,0,unknown,no
27,blue-collar,married,unknown,no,851,yes,no,unknown,9,may,-40,24,0,0,unknown,no
43,blue-collar,married,secondary,no,2766,yes,yes,unknown,9,may,462,2,-1,0,unknown,no
21,blue-collar,married,secondary,no,16582,yes,no,unknown,16,may,205,24,0,0,unknown,no
43,housemaid,married,primary,no,2766,yes,no,unknown,16,jun,205,1,0,0,unknown,no
36,management,single,secondary,no,9398,no,no,unknown,9,may,-53,0,-1,0,unknown,no
40,blue-collar,divorced,primary,no,-1820,yes,no,unknown,16,may,1630,3,0,0,unknown,no
43,management,divorced,secondary,no,6030,yes,no,unknown,16,may,1630,1,0,0,unknown,no
43,blue-collar,married,secondary,no,6030,yes,yes,unknown,1,jun,1630,0,0,0,unknown,no
14,technician,divorced,secondary,no,852,yes,no,unknown,23,may,-40,1,0,0,unknown,no
47,management,single,secondary,no,6030,yes,no,unknown,22,may,-343,3,-1,0,unknown,no
29,retired,single,primary,yes,-612,no,no,unknown,-1,may,1223,1,-1,0,unknown,no
21,admin.,divorced,primary,no,-612,no,no,unknown,23,may,848,2,-1,0,unknown,yes
43,admin.,married,secondary,no,2766,yes,yes,unknown,25,jun,-814,2,-1,0,unknown,no
51,services,divorced,tertiary,no,-612,yes,no,unknown,11,may,333,2,0,0,unknown,no
43,management,married,secondary,yes,-1820,yes,no,unknown,9,jun,-91,2,-1,0,unknown,no
34,admin.,divorced,secondary,no,-3238,yes,no,unknown,9,jun,205,3,0,0,unknown,no
14,admin.,single,secondary,no,-1820,yes,no,unknown,6,may,-53,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,852,yes,no,unknown,11,jun,-67,1,0,0,unknown,no
43,blue-collar,married,primary,yes,852,yes,no,unknown,12,may,-91,3,-1,0,unknown,no
34,management,single,tertiary,no,852,yes,no,unknown,11,jun,333,3,0,0,unknown,no
51,blue-collar,single,secondary,no,-2942,yes,no,unknown,18,may,-36,0,-1,0,unknown,no
25,housemaid,married,primary,no,852,yes,yes,unknown,23,jun,205,2,-1,0,unknown,no
25,technician,single,primary,no,588,yes,no,unknown,20,may,-27,1,-1,0,unknown,no
43,blue-collar,single,secondary,no,-3238,yes,yes,unknown,16,jun,2280,0,0,0,unknown,no
15,management,divorced,secondary,no,-1820,yes,no,unknown,12,may,-27,7,-1,0,unknown,no
15,management,married,secondary,no,885,yes,no,unknown,20,may,-36,7,0,0,unknown,no
15,admin.,single,secondary,no,852,no,no,unknown,9,jun,1244,2,-1,0,unknown,no
65,services,married,secondary,no,6027,yes,no,unknown,23,jun,333,1,0,0,unknown,no
65,management,single,secondary,no,-3238,yes,no,unknown,-1,may,-92,3,-1,0,unknown,no
29,management,single,secondary,no,9423,yes,no,unknown,16,may,333,2,0,0,unknown,no
15,management,married,unknown,no,852,yes,no,unknown,11,may,-246,1,0,0,unknown,no
31,management,divorced,secondary,no,852,no,no,unknown,18,may,-26,1,0,0,unknown,no
34,housemaid,married,secondary,no,2766,yes,no,unknown,6,may,-814,4,-1,0,unknown,no
43,management,married,secondary,no,6030,yes,no,unknown,9,may,-343,1,-1,0,unknown,no
27,admin.,single,secondary,no,-3238,yes,no,unknown,6,may,848,1,0,0,unknown,no
40,management,married,tertiary,no,-2985,yes,no,unknown,23,jun,-53,1,0,0,unknown,no
47,management,married,secondary,no,-3238,yes,no,unknown,20,may,-246,0,-1,0,unknown,no
51,services,married,tertiary,no,-1804,yes,no,unknown,16,may,-53,3,0,0,unknown,no
43,blue-collar,divorced,primary,yes,37313,yes,yes,unknown,9,jun,-287,-1,0,0,unknown,no
27,blue-collar,divorced,secondary,no,2766,yes,no,unknown,23,may,331,1,0,0,unknown,no
14,blue-collar,married,secondary,no,6030,yes,no,unknown,18,may,-40,1,0,0,unknown,no
21,management,single,secondary,no,-1820,yes,no,unknown,21,may,-53,2,-1,0,unknown,no
29,admin.,single,secondary,no,6054,no,no,unknown,29,may,840,-1,-1,0,unknown,no
15,management,married,tertiary,no,-3238,yes,no,unknown,11,may,333,1,-1,0,unknown,no
47,housemaid,divorced,secondary,no,6052,yes,no,unknown,1,may,-40,1,-1,0,unknown,no
27,unknown,married,tertiary,no,2766,yes,no,unknown,23,jun,-67,0,-1,0,unknown,no
15,admin.,married,secondary,no,6054,yes,no,unknown,18,may,-53,1,-1,0,unknown,no
15,retired,married,secondary,no,2766,yes,yes,unknown,6,jun,848,0,0,0,unknown,no
43,management,married,secondary,no,2766,yes,yes,unknown,1,may,462,0,0,0,unknown,no
47,management,single,secondary,no,2766,yes,no,unknown,20,may,3387,0,0,0,unknown,no
27,management,married,primary,yes,-612,no,no,unknown,23,may,848,0,0,0,unknown,no
32,management,divorced,secondary,no,-2436,no,no,unknown,1,may,653,1,0,0,unknown,no
15,management,married,secondary,no,-2942,yes,no,unknown,23,may,333,3,-1,0,unknown,no
29,technician,married,tertiary,yes,16581,yes,no,unknown,9,may,848,1,0,0,unknown,no
35,management,single,secondary,no,-2984,no,no,unknown,25,may,333,1,-1,0,unknown,no
21,blue-collar,single,secondary,yes,852,yes,no,unknown,23,may,3387,1,0,0,unknown,no
43,housemaid,married,secondary,no,208,yes,no,unknown,9,jun,-343,1,-1,0,unknown,no
21,admin.,married,secondary,no,2766,no,no,unknown,9,may,-27,1,0,0,unknown,no
35,admin.,married,tertiary,no,-2942,yes,no,unknown,1,may,167,3,-1,0,unknown,no
25,technician,divorced,primary,no,2766,yes,no,unknown,16,may,1244,3,-1,0,unknown,yes
47,management,married,unknown,yes,2764,yes,no,unknown,9,may,205,1,0,0,unknown,no
15,student,married,primary,no,2766,no,no,unknown,23,jun,-92,2,-1,0,unknown,no
21,blue-collar,divorced,secondary,yes,-2942,yes,no,unknown,6,may,333,1,0,0,unknown,no
15,technician,single,primary,no,2766,no,no,unknown,6,may,333,2,0,0,unknown,no
34,technician,married,secondary,no,852,yes,no,unknown,16,jun,2283,1,-1,0,unknown,no
43,management,single,secondary,no,852,yes,no,unknown,30,may,333,2,0,0,unknown,no
51,admin.,married,primary,no,2766,yes,no,unknown,6,may,-27,-1,0,0,unknown,no
65,blue-collar,married,primary,no,-2942,yes,yes,unknown,11,jun,333,0,0,0,unknown,no
47,blue-collar,single,secondary,yes,-1820,yes,no,unknown,9,may,848,2,0,0,unknown,no
36,services,single,primary,no,-2942,yes,no,unknown,23,may,-53,7,0,0,unknown,no
51,blue-collar,married,tertiary,no,6030,yes,no,unknown,9,jun,1244,0,-1,0,unknown,no
15,self-employed,divorced,tertiary,no,-612,yes,no,unknown,23,may,-246,3,0,0,unknown,no
59,admin.,single,secondary,no,6030,yes,no,unknown,6,may,848,0,-1,0,unknown,no
47,housemaid,single,secondary,no,-1820,yes,yes,unknown,23,may,-814,2,0,0,unknown,no
15,blue-collar,single,secondary,no,-8155,yes,no,unknown,-1,jun,335,3,-1,0,unknown,no
51,blue-collar,single,primary,no,-612,yes,no,unknown,33,may,333,3,0,0,unknown,no
27,management,single,primary,no,6054,yes,yes,unknown,16,may,1630,1,-1,0,unknown,no
36,management,married,secondary,no,-2942,yes,no,unknown,16,may,333,1,0,0,unknown,no
14,retired,married,secondary,no,-1820,no,yes,unknown,9,may,-343,2,0,0,unknown,no
27,management,married,secondary,no,-2942,yes,no,unknown,23,may,848,4,0,0,unknown,no
51,student,single,secondary,no,2766,yes,no,unknown,12,may,462,0,0,0,unknown,no
65,services,married,primary,no,-1820,yes,no,unknown,22,jun,333,1,0,0,unknown,no
21,unemployed,single,unknown,yes,6030,yes,no,unknown,20,may,205,1,-1,0,unknown,no
34,management,married,secondary,no,-3238,yes,no,unknown,6,jun,653,3,-1,0,unknown,no
14,services,married,secondary,yes,852,yes,no,unknown,23,may,-812,2,0,0,unknown,no
27,admin.,married,secondary,no,852,yes,no,unknown,23,may,-67,1,0,0,unknown,no
27,management,single,primary,no,-612,yes,no,unknown,9,jun,848,2,0,0,unknown,no
31,management,married,secondary,no,6030,yes,no,unknown,23,may,333,1,-1,0,unknown,no
21,admin.,single,secondary,no,6054,yes,no,unknown,-1,jun,-36,0,-1,0,unknown,no
65,services,single,primary,no,2766,yes,no,unknown,25,jun,-246,7,0,0,unknown,no
25,unknown,married,secondary,no,2580,yes,no,unknown,1,may,-814,0,0,0,unknown,no
47,management,divorced,secondary,no,852,no,no,unknown,6,may,333,2,0,0,unknown,no
43,blue-collar,married,unknown,no,852,yes,no,unknown,16,jun,1630,24,0,0,unknown,no
21,technician,divorced,secondary,no,9423,yes,no,unknown,23,may,205,2,-1,0,unknown,no
54,management,single,unknown,no,852,yes,no,unknown,23,may,-53,1,-1,0,unknown,no
27,services,married,secondary,no,-612,yes,no,unknown,17,may,1630,2,0,0,unknown,no
34,technician,single,secondary,no,6030,yes,no,unknown,23,may,333,1,0,0,unknown,no
47,unknown,divorced,secondary,no,6030,yes,no,unknown,9,may,1244,0,0,0,unknown,no
21,technician,married,secondary,no,6007,no,no,unknown,9,jun,-67,1,0,0,unknown,no
45,admin.,single,primary,yes,6030,yes,no,unknown,9,jun,1630,0,0,0,unknown,no
41,management,married,secondary,no,-5205,yes,yes,unknown,11,jun,-53,1,0,0,unknown,no
36,housemaid,married,unknown,no,6030,yes,no,unknown,20,may,-25,1,-1,0,unknown,no
47,management,married,secondary,no,-3238,no,no,unknown,23,may,462,3,-1,0,unknown,no
65,technician,married,primary,no,2766,yes,no,unknown,23,may,1244,2,0,0,unknown,no
